"","X","ENS","PreB_shPhf23_1_count","PreB_shPhf23_2_count","PreB_shPhf23_3_count","PreB_shRen_1_count","PreB_shRen_2_count","PreB_shRen_3_count","PreB_shPhf23_1_TPM","PreB_shPhf23_2_TPM","PreB_shPhf23_3_TPM","PreB_shRen_1_TPM","PreB_shRen_2_TPM","PreB_shRen_3_TPM","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","cluster"
"17805",17805,"ENSMUSG00000020315",5240,5113,5030,5166,5195,4685,1.399798871,1.391741244,1.333783456,1.354847677,1.387777698,1.470146942,5038.393053,0.008467448,0.04672318,0.181225847,0.856190307,0.962490605,"Sptbn1",20742,"H3K4me3_H3K27ac_RNA"
"18307",18307,"ENSMUSG00000040767",355,362,352,381,378,283,0.7751873,0.805443757,0.762963828,0.8167798,0.825410702,0.72590791,354.5858543,0.018703569,0.101804267,0.183720878,0.854232429,0.962020949,"Snrnp25",78372,"H3K4me3_H3K27ac_RNA"
"9848",9848,"ENSMUSG00000020289",302,272,289,321,327,276,0.126145346,0.115766138,0.119824361,0.131634897,0.136587841,0.135422295,312.9674439,-0.120468527,0.101439208,-1.187593328,0.234993668,0.647137092,"Nprl3",17168,"H3K4me3_H3K27ac_RNA"
"19632",19632,"ENSMUSG00000057113",50372,46706,50942,52139,47204,41857,75.48004172,71.31222138,75.77080782,76.70211711,70.73294468,73.67630424,43966.90082,0.046452334,0.05174561,0.897705813,0.36934241,0.758605403,"Npm1",18148,"H3K4me3_H3K27ac_RNA"
"30093",30093,"ENSMUSG00000053519",1,0,0,0,0,0,0.000574596,0,0,0,0,0,0.20944372,0.936582973,3.749402568,0.249795256,0.802745689,NA,"Kcnip1",70357,"H3K4me3_H3K27ac_RNA"
"5148",5148,"ENSMUSG00000002699",63,50,66,93,81,90,0.070152942,0.056731425,0.07295117,0.10166934,0.090196639,0.117723901,63.61122603,-0.588632423,0.213830503,-2.752799129,0.005908814,0.096166786,"Lcp2",16822,"H3K4me3_H3K27ac_RNA"
"15097",15097,"ENSMUSG00000018846",2944,2843,3044,2750,3229,2779,2.456915778,2.417562311,2.521622674,2.25313324,2.694762584,2.724318052,2829.491632,-0.012632133,0.06958896,-0.181524957,0.855955546,0.962490605,"Pank3",211347,"H3K4me3_H3K27ac_RNA"
"35261",35261,"ENSMUSG00000064725",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Snord96a",100216534,"H3K4me3_H3K27ac_RNA"
"11462",11462,"ENSMUSG00000078920",1980,1625,1706,1875,2015,1607,1.85202426,1.548756704,1.583957399,1.721807004,1.884762062,1.765688772,1768.915735,-0.070177616,0.089997583,-0.779772224,0.435524958,0.797446205,"Ifi47",15953,"H3K4me3_H3K27ac_RNA"
"27526",27526,"ENSMUSG00000040283",3,2,1,1,2,1,0.002503311,0.001700482,0.000828279,0.00081921,0.001668874,0.00098019,1.612020231,0.5689975,1.287147417,0.442060864,0.658445163,NA,"Btnl9",237754,"H3K4me3_H3K27ac_RNA"
"11269",11269,"ENSMUSG00000050567",768,801,782,872,866,706,0.53709762,0.570785427,0.542852384,0.598701312,0.605633514,0.579980653,808.507911,-0.076093138,0.071832134,-1.059318902,0.28945457,0.694545207,"Maml1",103806,"H3K4me3_H3K27ac_RNA"
"20468",20468,"ENSMUSG00000001056",3593,3407,3304,3213,3874,2652,11.84639668,11.44588928,10.81314637,10.40019534,12.77287524,10.27115708,3211.202282,0.065588759,0.074780273,0.877086374,0.380439725,0.765729852,"Nhp2",52530,"H3K4me3_H3K27ac_RNA"
"15161",15161,"ENSMUSG00000020349",5872,5760,5865,6011,6360,5030,4.713866887,4.711531555,4.673500281,4.737396258,5.105618767,4.743250381,5664.373261,-0.011586637,0.047155699,-0.245710214,0.805906565,0.950400194,"Ppp2ca",19052,"H3K4me3_H3K27ac_RNA"
"15586",15586,"ENSMUSG00000036309",2737,2330,2468,2513,2771,2161,5.062497847,4.391312341,4.531251823,4.563355047,5.125386019,4.695281324,2315.383442,-0.002806006,0.06453115,-0.043482968,0.965316541,0.992732673,"Skp1a",21402,"H3K4me3_H3K27ac_RNA"
"13348",13348,"ENSMUSG00000020361",9944,9858,9687,10086,10425,9122,7.467574299,7.543199668,7.220889939,7.43599549,7.828787416,8.046838817,9390.977302,-0.02981427,0.040736882,-0.731874135,0.464245395,0.813155456,"Hspa4",15525,"H3K4me3_H3K27ac_RNA"
"44697",44697,"ENSMUSG00000099153",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Mir7671",102465772,"H3K4me3_H3K27ac_RNA"
"8040",8040,"ENSMUSG00000020400",410,387,378,447,512,379,0.276642916,0.266069452,0.253168976,0.296104452,0.345466276,0.300394312,449.7579903,-0.206796899,0.093766354,-2.20544888,0.027422611,0.23426667,"Tnip1",57783,"H3K4me3_H3K27ac_RNA"
"15350",15350,"ENSMUSG00000020522",1197,1187,1456,1227,1393,1177,0.689335183,0.696522847,0.832301464,0.693717379,0.80220878,0.796213534,1191.648308,-0.007645628,0.089693806,-0.085241425,0.932069458,0.984051915,"Mfap3",216760,"H3K4me3_H3K27ac_RNA"
"7691",7691,"ENSMUSG00000078853",622,546,506,629,717,588,0.747668322,0.668743528,0.603742991,0.742285468,0.861862037,0.830257332,591.4609768,-0.230189462,0.098015885,-2.348491397,0.018849635,0.192812542,"Igtp",16145,"H3K4me3_H3K27ac_RNA"
"12976",12976,"ENSMUSG00000049287",231,248,282,275,256,237,0.25671662,0.280829056,0.311081442,0.300038108,0.284499804,0.309390625,270.0325894,-0.036455003,0.115561916,-0.315458629,0.752413458,0.935084424,"Iba57",216792,"H3K4me3_H3K27ac_RNA"
"15671",15671,"ENSMUSG00000020444",352,379,359,400,383,294,0.774959253,0.850205221,0.784537383,0.864565524,0.843208506,0.76032686,358.0214593,-0.000983386,0.100102522,-0.009823792,0.992161874,0.99722655,"Guk1",14923,"H3K4me3_H3K27ac_RNA"
"18459",18459,"ENSMUSG00000042569",329,283,271,314,311,234,0.475065986,0.416382845,0.388427813,0.445132603,0.449074534,0.396908769,289.6546771,0.021470636,0.117418553,0.182855566,0.854911348,0.962376102,"Dhrs7b",216820,"H3K4me3_H3K27ac_RNA"
"22623",22623,"ENSMUSG00000010142",1799,1841,1738,1763,1707,1412,2.25815669,2.354642898,2.165487452,2.172585815,2.142675636,2.0819697,1730.163234,0.119877236,0.062980292,1.9034087,0.056987237,0.348026776,"Tnfrsf13b",57916,"H3K4me3_H3K27ac_RNA"
"9010",9010,"ENSMUSG00000010025",574,606,647,693,678,629,0.381158431,0.410029039,0.426462558,0.451781652,0.450218495,0.490637886,592.9132156,-0.154345232,0.078822785,-1.958129652,0.050214801,0.326518003,"Aldh3a2",11671,"H3K4me3_H3K27ac_RNA"
"3733",3733,"ENSMUSG00000018500",4,5,3,11,4,8,0.013345566,0.016997903,0.009935306,0.036030592,0.013345566,0.031353338,4.832240276,-0.966499495,0.749064955,-1.290274613,0.196955328,NA,"Adora2b",11541,"H3K4me3_H3K27ac_RNA"
"9036",9036,"ENSMUSG00000064437",46,44,49,31,82,40,3.932771437,3.833027234,4.158339508,2.601981991,7.010592562,4.017146446,43.06661417,-0.153438334,0.293003209,-0.523674587,0.600504894,0.881092008,"Snord49b",100217426,"H3K4me3_H3K27ac_RNA"
"7761",7761,"ENSMUSG00000020902",34,21,33,24,43,34,0.029750083,0.018723064,0.028661981,0.020616846,0.037625105,0.034946604,27.1551153,-0.225670759,0.326538108,-0.691100834,0.489502176,0.825377215,"Ntn1",18208,"H3K4me3_H3K27ac_RNA"
"28978",28978,"ENSMUSG00000020890",0,1,0,0,0,0,0,0.000488035,0,0,0,0,0.194898574,0.936581037,3.850325642,0.243247227,0.807813883,NA,"Gucy2e",14919,"H3K4me3_H3K27ac_RNA"
"15598",15598,"ENSMUSG00000060216",934,844,899,946,882,811,0.853275432,0.785657327,0.815239185,0.848467514,0.805769733,0.870322111,908.8404096,-0.002598125,0.071769944,-0.036200733,0.971122301,0.992885443,"Arrb2",216869,"H3K4me3_H3K27ac_RNA"
"24610",24610,"ENSMUSG00000060600",101,97,100,83,94,78,0.185754367,0.181776504,0.182557907,0.149864051,0.172880302,0.168511312,97.58577493,0.202429328,0.176545002,1.146616024,0.251540351,0.66038004,"Eno3",13808,"H3K4me3_H3K27ac_RNA"
"24889",24889,"ENSMUSG00000040463",18190,16915,17206,16564,15082,12661,8.663143715,8.208488144,8.134029211,7.744792009,7.182932023,7.083169367,16199.04336,0.220418789,0.057833654,3.81125475,0.000138263,0.006050425,"Mybbp1a",18432,"H3K4me3_H3K27ac_RNA"
"23050",23050,"ENSMUSG00000020798",179,164,198,157,187,142,0.164016071,0.153117762,0.180086663,0.141232531,0.171346398,0.152840523,194.7972028,0.13327428,0.131456829,1.013825457,0.310666046,0.71227329,"Spns3",77577,"H3K4me3_H3K27ac_RNA"
"27278",27278,"ENSMUSG00000043099",33,34,28,27,19,19,0.049043021,0.051486165,0.041305159,0.03939388,0.028236891,0.033169099,31.17825419,0.526261089,0.316176964,1.664451077,0.09602232,0.444978839,"Hic1",15248,"H3K4me3_H3K27ac_RNA"
"23338",23338,"ENSMUSG00000000753",69,53,70,75,59,38,0.093554915,0.073222026,0.094210335,0.099834466,0.079996232,0.060522647,62.5792877,0.144049596,0.231742328,0.621593806,0.534208995,0.848423396,"Serpinf1",20317,"H3K4me3_H3K27ac_RNA"
"20601",20601,"ENSMUSG00000020840",2162,2307,2163,2228,2149,1858,1.416099015,1.53969209,1.406298261,1.432698594,1.407584081,1.429553583,2094.241489,0.068070362,0.057704588,1.179635183,0.238145344,0.649280692,"Blmh",104184,"H3K4me3_H3K27ac_RNA"
"10206",10206,"ENSMUSG00000037926",3243,3145,3194,3539,3572,3058,0.886287862,0.875783696,0.866454485,0.949533153,0.976201124,0.981707552,3242.8123,-0.10756805,0.049974565,-2.152455954,0.031361461,0.252451665,"Ssh2",237860,"H3K4me3_H3K27ac_RNA"
"24080",24080,"ENSMUSG00000037750",406,368,392,358,351,308,0.419116343,0.387083567,0.401677605,0.362821744,0.362339498,0.373487505,375.3552193,0.174767707,0.097609013,1.7904874,0.073375591,0.395821046,"Fam222b",216971,"H3K4me3_H3K27ac_RNA"
"1029",1029,"ENSMUSG00000087434",1,2,1,7,5,2,0.002814651,0.005735918,0.002793879,0.019343023,0.014073256,0.006612587,2.872561455,-1.808676842,1.08075799,-1.673526227,0.094223748,NA,"Rab11fip4os1",790912,"H3K4me3_H3K27ac_RNA"
"20633",20633,"ENSMUSG00000017421",10128,9168,9941,9941,9556,7988,6.96896319,6.427875193,6.789808738,6.715467767,6.575376407,6.456532356,9061.329282,0.068752191,0.049124464,1.399550948,0.161647832,0.557949871,"Zfp207",22680,"H3K4me3_H3K27ac_RNA"
"19871",19871,"ENSMUSG00000085175",24,26,40,24,29,32,0.128020289,0.141315326,0.211792484,0.125684153,0.154691183,0.200509216,29.89467247,0.051750459,0.319217382,0.16211667,0.871213979,0.966925484,"Gm11423",100503272,"H3K4me3_H3K27ac_RNA"
"14962",14962,"ENSMUSG00000072620",2439,2291,2023,2362,2400,1971,9.022603032,8.635619377,7.428462267,8.578308493,8.878330167,8.564923174,2143.303715,-0.015404631,0.08691355,-0.177240849,0.859319211,0.963005929,"Slfn2",20556,"H3K4me3_H3K27ac_RNA"
"3949",3949,"ENSMUSG00000078763",25,14,7,28,39,20,0.08255958,0.047108996,0.022946079,0.09077938,0.128792944,0.077584373,16.78385124,-0.929937296,0.432577771,-2.149757471,0.031574404,0.253030469,"Slfn1",20555,"H3K4me3_H3K27ac_RNA"
"20765",20765,"ENSMUSG00000000204",312,304,229,293,280,221,0.239531103,0.237809531,0.174512199,0.22083945,0.21496381,0.199304173,245.0549836,0.071973457,0.132107029,0.544811717,0.585883019,0.873260584,"Slfn4",20558,"H3K4me3_H3K27ac_RNA"
"9325",9325,"ENSMUSG00000018733",215,238,277,298,251,243,0.169848958,0.19157981,0.217213686,0.231122597,0.198288784,0.225500495,261.7239889,-0.140951572,0.124046205,-1.136282825,0.255838217,0.664443417,"Pex12",103737,"H3K4me3_H3K27ac_RNA"
"13378",13378,"ENSMUSG00000020680",2515,2563,2680,2481,2828,2474,3.569619612,3.706644275,3.775736974,3.457103892,4.013870482,4.124776701,2424.67634,-0.029143348,0.06501731,-0.448239837,0.653980115,0.900905013,"Taf15",70439,"H3K4me3_H3K27ac_RNA"
"22645",22645,"ENSMUSG00000034449",167,135,132,138,135,120,0.468120335,0.385587687,0.367280572,0.379771036,0.37842063,0.395129159,141.1001094,0.120525992,0.147966996,0.814546452,0.415331972,0.787941082,"Dhrs11",192970,"H3K4me3_H3K27ac_RNA"
"19182",19182,"ENSMUSG00000034177",6,14,9,9,12,7,0.002939423,0.006988553,0.004376595,0.004328676,0.005878847,0.004028336,8.68834648,0.036843066,0.559226749,0.06588216,0.947471644,0.988539993,"Rnf43",207742,"H3K4me3_H3K27ac_RNA"
"13207",13207,"ENSMUSG00000023723",1099,1072,991,1140,1079,966,2.807075034,2.789969578,2.512539932,2.858662586,2.755990866,2.898346158,1062.903414,-0.032486367,0.06733129,-0.482485438,0.62946114,0.890778714,"Mrps23",64656,"H3K4me3_H3K27ac_RNA"
"11654",11654,"ENSMUSG00000020857",128,163,158,151,173,139,0.514645466,0.667781124,0.63057719,0.596041976,0.695575512,0.656492515,145.5895076,-0.065439894,0.152642585,-0.42871322,0.668131939,0.905946983,"Nme2",18103,"H3K4me3_H3K27ac_RNA"
"26165",26165,"ENSMUSG00000044177",8,9,10,7,7,7,0.012435641,0.01425506,0.015429831,0.010682624,0.010881186,0.01278183,8.783992123,0.337663319,0.571400122,0.590940229,0.55456047,0.859284153,"Wfikkn2",278507,"H3K4me3_H3K27ac_RNA"
"22779",22779,"ENSMUSG00000039096",402,381,361,386,319,327,0.264574809,0.25550286,0.235837373,0.24940862,0.209948666,0.252805773,363.4839089,0.124531714,0.103279013,1.205779471,0.227902533,0.640157232,"Rsad1",237926,"H3K4me3_H3K27ac_RNA"
"15688",15688,"ENSMUSG00000039055",644,561,577,568,660,528,0.883296259,0.784028298,0.785559935,0.764839971,0.905241507,0.850689836,577.3239379,-0.0005838,0.08735539,-0.006683044,0.994667742,0.99810064,"Eme1",268465,"H3K4me3_H3K27ac_RNA"
"14760",14760,"ENSMUSG00000038615",1923,1810,1775,1964,2021,1527,0.769555327,0.738052903,0.705085707,0.771620514,0.808773436,0.717821397,1894.441792,-0.01861801,0.072065332,-0.258349051,0.796137533,0.947119645,"Nfe2l1",18023,"H3K4me3_H3K27ac_RNA"
"24042",24042,"ENSMUSG00000078695",158,140,232,157,172,134,0.965830661,0.87200764,1.407715444,0.94220471,1.051410593,0.962200321,158.514938,0.172870173,0.170357244,1.01475094,0.310224565,0.711900763,"Cisd3",217149,"H3K4me3_H3K27ac_RNA"
"12428",12428,"ENSMUSG00000018541",537,522,517,518,570,514,0.422924755,0.418897412,0.404168398,0.400516395,0.448914545,0.475519945,528.5597529,-0.047834734,0.085287417,-0.560865078,0.574889518,0.868868264,"Cwc25",67480,"H3K4me3_H3K27ac_RNA"
"27180",27180,"ENSMUSG00000064901",9,9,8,6,5,7,0.404385257,0.412044069,0.356800768,0.264670643,0.224658476,0.369460184,6.893189046,0.500967695,0.615787618,0.813539734,0.415908675,NA,"Snora21",100302498,"H3K4me3_H3K27ac_RNA"
"15035",15035,"ENSMUSG00000075576",39,21,31,30,28,32,0.103567751,0.056823449,0.081715534,0.078213715,0.074356334,0.099822103,29.74180351,-0.013847166,0.325381824,-0.042556666,0.96605494,0.992732673,"Gm12359",100037262,"H3K4me3_H3K27ac_RNA"
"21882",21882,"ENSMUSG00000038013",1388,1337,1426,1365,1319,1132,0.896822866,0.880231623,0.914575833,0.865867772,0.852240173,0.859172625,1312.061207,0.099829241,0.061914983,1.612359979,0.106883628,0.466891204,"Wipf2",68524,"H3K4me3_H3K27ac_RNA"
"27412",27412,"ENSMUSG00000037944",974,896,823,655,647,516,3.031140319,2.841210738,2.542318214,2.001198191,2.013498754,1.886312244,778.3794832,0.547478854,0.081914575,6.683534089,2.33e-11,7.27e-09,"Ccr7",12775,"H3K4me3_H3K27ac_RNA"
"5383",5383,"ENSMUSG00000001552",34,23,27,44,45,31,0.021308474,0.014687559,0.016796554,0.027072467,0.028202393,0.022821907,33.75185631,-0.532287776,0.302477335,-1.75976086,0.078448362,0.407171921,"Jup",16480,"H3K4me3_H3K27ac_RNA"
"19756",19756,"ENSMUSG00000014195",3408,3501,3429,3293,3442,3094,2.785979918,2.916210434,2.782459616,2.642845916,2.813774319,2.971087913,3270.287407,0.04903927,0.051107586,0.959530167,0.33729173,0.732856534,"Dnajc7",56354,"H3K4me3_H3K27ac_RNA"
"22999",22999,"ENSMUSG00000017837",767,765,686,713,725,561,0.781685034,0.794412779,0.69397454,0.713391089,0.738880899,0.671608358,726.3610358,0.131433706,0.083331742,1.577234587,0.114741557,0.479356897,"Nkiras2",71966,"H3K4me3_H3K27ac_RNA"
"15664",15664,"ENSMUSG00000019303",223,246,222,261,225,196,0.391196415,0.43971721,0.386568059,0.449502621,0.394704903,0.403889788,215.6065193,-0.001239536,0.121801532,-0.01017669,0.991880316,0.997088949,"Psmc3ip",19183,"H3K4me3_H3K27ac_RNA"
"22052",22052,"ENSMUSG00000035198",1365,1160,1333,1310,1232,999,3.165957675,2.741440318,3.068920172,2.982946513,2.857479748,2.721790783,1318.148871,0.103904441,0.073049725,1.42237964,0.15491607,0.545785638,"Tubg1",103733,"H3K4me3_H3K27ac_RNA"
"7319",7319,"ENSMUSG00000034664",9,6,8,11,7,9,0.005508679,0.003742006,0.004860466,0.006609967,0.004284528,0.006470893,9.077814061,-0.258173145,0.569626705,-0.453232165,0.650381573,0.899579357,"Itga2b",16399,"H3K4me3_H3K27ac_RNA"
"28826",28826,"ENSMUSG00000050288",0,0,1,0,0,0,0,0,0.00166809,0,0,0,0.19176576,0.936580585,3.873543567,0.241789093,0.808943591,NA,"Fzd2",57265,"H3K4me3_H3K27ac_RNA"
"12914",12914,"ENSMUSG00000034187",1286,1161,1179,1232,1320,1113,0.675324683,0.621229724,0.614565885,0.635161374,0.693179301,0.686568093,1237.419619,-0.037704101,0.064969685,-0.58033374,0.561689579,0.862527543,"Nsf",18195,"H3K4me3_H3K27ac_RNA"
"12731",12731,"ENSMUSG00000069631",867,757,764,926,811,687,0.646197098,0.574897127,0.565226159,0.677576928,0.604458877,0.601477575,807.7639261,-0.041328886,0.0824421,-0.501308021,0.616154361,0.887076116,"Strada",72149,"H3K4me3_H3K27ac_RNA"
"23209",23209,"ENSMUSG00000078622",1395,1522,1523,1302,1349,1308,1.162778732,1.292664665,1.260102185,1.065456133,1.124436208,1.280700013,1371.074685,0.139315215,0.068261241,2.040912425,0.041259533,0.290544344,"Ccdc47",67163,"H3K4me3_H3K27ac_RNA"
"22599",22599,"ENSMUSG00000078619",7327,6731,7062,6957,6676,5545,5.9282848,5.549205544,5.671704167,5.526199871,5.401559892,5.270128638,6825.289328,0.11915724,0.050276204,2.370052452,0.017785562,0.186487487,"Smarcd2",83796,"H3K4me3_H3K27ac_RNA"
"22904",22904,"ENSMUSG00000065126",32,36,79,45,45,42,2.814007885,3.225716425,6.895811989,3.884986936,3.957198589,4.338518162,45.41772811,0.128231507,0.302430595,0.424003092,0.671563558,0.907229585,"Snord104",100216537,"H3K4me3_H3K27ac_RNA"
"4343",4343,"ENSMUSG00000041895",13,13,7,13,29,15,0.016950508,0.017271541,0.009059837,0.016641192,0.037812672,0.022974572,14.69102318,-0.802835881,0.470426151,-1.706614054,0.087893811,0.428454231,"Wipi1",52639,"H3K4me3_H3K27ac_RNA"
"1317",1317,"ENSMUSG00000047798",16,13,6,36,38,22,0.013345566,0.011048637,0.004967653,0.029479576,0.031695719,0.02155542,16.80204681,-1.466410979,0.422881616,-3.467663106,0.000525005,0.017224672,"Cd300lf",246746,"H3K4me3_H3K27ac_RNA"
"28286",28286,"ENSMUSG00000050910",2,4,3,2,2,1,0.003327374,0.006780785,0.004954227,0.003266656,0.003327374,0.001954287,2.183550183,0.835616434,1.098755016,0.760512054,0.446948567,NA,"Cdr2l",237988,"H3K4me3_H3K27ac_RNA"
"12162",12162,"ENSMUSG00000020766",1328,1408,1262,1519,1424,1154,5.814148582,6.281148469,5.484416075,6.529013132,6.23444848,5.934862445,1482.038239,-0.053488783,0.074398035,-0.718954241,0.472169114,0.817892456,"Galk1",14635,"H3K4me3_H3K27ac_RNA"
"20356",20356,"ENSMUSG00000020773",6,7,3,5,4,6,0.005439448,0.006466213,0.002699652,0.004450157,0.003626299,0.00638957,4.39765855,0.06310318,0.747029551,0.084472134,0.932681057,NA,"Trim47",217333,"H3K4me3_H3K27ac_RNA"
"17835",17835,"ENSMUSG00000054517",643,638,669,638,679,590,0.410333606,0.41485387,0.423774891,0.399713218,0.433307183,0.442277579,668.7119908,0.009181723,0.077792746,0.11802801,0.906045465,0.97750339,"Trim65",338364,"H3K4me3_H3K27ac_RNA"
"23487",23487,"ENSMUSG00000020775",1370,1384,1329,1266,1343,1024,1.665987728,1.714887656,1.604202545,1.511425182,1.633154394,1.462742854,1308.506399,0.14979872,0.065938896,2.271780846,0.02309975,0.214926614,"Mrpl38",60441,"H3K4me3_H3K27ac_RNA"
"10257",10257,"ENSMUSG00000020792",584,542,543,566,697,509,0.412921557,0.390483195,0.381098753,0.392891703,0.49281905,0.422755522,594.2482401,-0.105995384,0.088612619,-1.196165799,0.231631865,0.643571915,"Exoc7",53413,"H3K4me3_H3K27ac_RNA"
"19651",19651,"ENSMUSG00000025574",1236,1299,1177,1323,1237,989,0.994818753,1.065327154,0.940340074,1.045410972,0.995623622,0.935058068,1255.545091,0.046825863,0.073396359,0.63798619,0.52348267,0.842463807,"Tk1",21877,"H3K4me3_H3K27ac_RNA"
"15020",15020,"ENSMUSG00000017715",997,1002,865,993,990,866,0.96892569,0.992227792,0.834438645,0.947428137,0.962122802,0.988621389,959.3454098,-0.014084763,0.083160341,-0.169368751,0.865506602,0.964898957,"Pgs1",74451,"H3K4me3_H3K27ac_RNA"
"12245",12245,"ENSMUSG00000025575",1034,1015,1016,1099,1075,954,0.88083782,0.881028201,0.859116602,0.919125519,0.915764658,0.954642109,1086.164652,-0.051815763,0.064435234,-0.804152626,0.421308835,0.790182824,"Cant1",76025,"H3K4me3_H3K27ac_RNA"
"18626",18626,"ENSMUSG00000025371",406,412,422,389,443,368,0.645952637,0.667913484,0.666453851,0.607611466,0.704820242,0.687763713,434.576082,0.024909173,0.093194114,0.267282682,0.78925152,0.945834156,"Chmp6",208092,"H3K4me3_H3K27ac_RNA"
"22527",22527,"ENSMUSG00000039703",2951,2893,2943,2873,2855,2267,2.904589107,2.901431232,2.875336955,2.776213348,2.810098916,2.621101341,2766.912984,0.117249065,0.052963243,2.213781819,0.026843791,0.233090592,"Nploc4",217365,"H3K4me3_H3K27ac_RNA"
"15685",15685,"ENSMUSG00000025792",544,559,554,590,578,467,0.57715777,0.604304472,0.583429522,0.614538896,0.613230131,0.582008497,571.6050073,-0.000689728,0.081852891,-0.008426433,0.993276759,0.997697009,"Slc25a10",27376,"H3K4me3_H3K27ac_RNA"
"30595",30595,"ENSMUSG00000025127",1,0,3,2,0,0,0.000957183,0,0.002850356,0.001879432,0,0,1.286980433,0.989464877,1.677057382,0.590000609,0.555190241,NA,"Gcgr",14527,"H3K4me3_H3K27ac_RNA"
"22880",22880,"ENSMUSG00000025155",1531,1535,1412,1510,1366,1168,1.109915002,1.133890884,1.016090092,1.074714715,0.990296468,0.994658896,1490.004689,0.127340952,0.070313322,1.811050154,0.070133088,0.385704705,"Dus1l",68730,"H3K4me3_H3K27ac_RNA"
"8116",8116,"ENSMUSG00000071456",111,104,136,129,143,125,0.101301155,0.096710385,0.12320074,0.115580041,0.130505091,0.134004144,130.8824542,-0.202052732,0.173555366,-1.164197551,0.244343962,0.653851033,"1110002L01Rik",100043040,"H3K4me3_H3K27ac_RNA"
"19020",19020,"ENSMUSG00000020594",9068,9277,9918,9412,9274,8474,2.604000929,2.714473043,2.827071005,2.653464362,2.663156663,2.858478175,8905.955747,0.033376674,0.048240224,0.691884729,0.489009722,0.825377215,"Pum2",80913,"H3K4me3_H3K27ac_RNA"
"11308",11308,"ENSMUSG00000020585",1436,1245,1270,1316,1629,1164,4.985618877,4.404355243,4.376746028,4.485617554,5.65569161,4.747165952,1293.926119,-0.075042842,0.084108521,-0.892214509,0.372277967,0.760717951,"Laptm4a",17775,"H3K4me3_H3K27ac_RNA"
"17309",17309,"ENSMUSG00000114136",0,0,0,0,0,0,0,0,0,0,0,0,0.095206516,0,4.080455872,0,1,NA,"4921511I17Rik",70858,"H3K4me3_H3K27ac_RNA"
"17743",17743,"ENSMUSG00000043061",329,385,422,400,378,335,0.542514412,0.646881103,0.690733981,0.64755564,0.623314431,0.648898823,371.6095922,0.007415877,0.103819729,0.071430329,0.943055272,0.986805061,"Tmem18",211986,"H3K4me3_H3K27ac_RNA"
"11740",11740,"ENSMUSG00000020659",732,739,820,830,811,716,0.475760757,0.489407169,0.529022784,0.529611424,0.527106521,0.546647486,769.0188063,-0.06360343,0.0765024,-0.831391307,0.405752608,0.782663558,"Cbll1",104836,"H3K4me3_H3K27ac_RNA"
"11807",11807,"ENSMUSG00000020650",1204,1167,1243,1389,1228,1099,0.741732713,0.732554863,0.760107581,0.840088248,0.756518083,0.795308156,1193.71918,-0.061717886,0.06940889,-0.889192821,0.37389946,0.761785594,"Bcap29",12033,"H3K4me3_H3K27ac_RNA"
"11192",11192,"ENSMUSG00000035933",1220,1086,1255,1251,1334,1117,0.981812465,0.890526585,1.002525495,0.988388623,1.073555597,1.055938638,1172.244404,-0.078504929,0.066981424,-1.172040315,0.241180871,0.651474686,"Cog5",238123,"H3K4me3_H3K27ac_RNA"
"7882",7882,"ENSMUSG00000020573",995,876,993,1100,1126,1044,0.376868326,0.33807964,0.373335076,0.409035461,0.426486166,0.464498006,1044.505086,-0.216353656,0.070818302,-3.055052866,0.002250209,0.048799086,"Pik3cg",30955,"H3K4me3_H3K27ac_RNA"
"24890",24890,"ENSMUSG00000052125",14,5,14,11,11,6,0.013958372,0.005079548,0.013855359,0.01076716,0.010967293,0.007027078,11.49550311,0.22042039,0.535994943,0.41123595,0.68089953,0.911585932,"F730043M19Rik",320046,"H3K4me3_H3K27ac_RNA"
"8556",8556,"ENSMUSG00000020564",741,767,827,906,903,790,0.234443406,0.247265503,0.259721745,0.281416611,0.28569824,0.293605173,797.8500291,-0.177004162,0.071832463,-2.464124913,0.013734824,0.162425912,"Atxn7l1",380753,"H3K4me3_H3K27ac_RNA"
"2741",2741,"ENSMUSG00000020950",0,0,0,0,0,1,0,0,0,0,0,0.000885051,0.109449109,-0.986962909,4.080455872,-0.241875648,0.80887652,NA,"Foxg1",15228,"H3K4me3_H3K27ac_RNA"
"7770",7770,"ENSMUSG00000035293",775,889,1042,928,1127,1046,0.383922641,0.448737265,0.512380662,0.451327416,0.558297828,0.608682064,930.7646175,-0.224896357,0.119770337,-1.877730022,0.060418108,0.356502646,"G2e3",217558,"H3K4me3_H3K27ac_RNA"
"20078",20078,"ENSMUSG00000044408",765,711,948,809,763,719,1.702482401,1.612275111,2.094172838,1.767548889,1.698031466,1.879606265,749.3795856,0.056204244,0.091043907,0.617331192,0.537016297,0.850362555,"Sptssa",104725,"H3K4me3_H3K27ac_RNA"
"18694",18694,"ENSMUSG00000020994",3369,3908,3830,3144,3795,3741,2.849458469,3.367939091,3.215459794,2.610631507,3.209763992,3.716771192,3414.094061,0.026389689,0.087821,0.300494067,0.763800321,0.938997735,"Pnn",18949,"H3K4me3_H3K27ac_RNA"
