"","fold_change","cluster","log_mean"
"16434",0.01,"no_binding",-6.64385618977472
"16435",0.01,"no_binding",-6.64385618977472
"16436",0.01,"no_binding",-6.64385618977472
"16437",0.01,"no_binding",-6.64385618977472
"16438",0.01,"no_binding",-6.64385618977472
"16439",0.01,"no_binding",-6.64385618977472
"16440",0.01,"no_binding",-6.64385618977472
"16441",0.01,"no_binding",-6.64385618977472
"16442",0.01,"no_binding",-6.64385618977472
"16443",0.01,"no_binding",-6.64385618977472
"16444",0.01,"no_binding",-6.64385618977472
"16445",0.01,"no_binding",-6.64385618977472
"16446",0.01,"no_binding",-6.64385618977472
"16447",0.01,"no_binding",-6.64385618977472
"16448",0.01,"no_binding",-6.64385618977472
"16449",0.01,"no_binding",-6.64385618977472
"16450",0.01,"no_binding",-6.64385618977472
"16451",0.01,"no_binding",-6.64385618977472
"16452",0.01,"no_binding",-6.64385618977472
"16453",0.01,"no_binding",-6.64385618977472
"16454",0.01,"no_binding",-6.64385618977472
"16455",0.01,"no_binding",-6.64385618977472
"16456",0.01,"no_binding",-6.64385618977472
"16457",0.01,"no_binding",-6.64385618977472
"16458",0.01,"no_binding",-6.64385618977472
"16459",0.01,"no_binding",-6.64385618977472
"16460",0.01,"no_binding",-6.64385618977472
"16461",0.01,"no_binding",-6.64385618977472
"16462",0.01,"no_binding",-6.64385618977472
"16463",0.01,"no_binding",-6.64385618977472
"16464",0.01,"no_binding",-6.64385618977472
"16465",0.01,"no_binding",-6.64385618977472
"16466",0.01,"no_binding",-6.64385618977472
"16467",0.01,"no_binding",-6.64385618977472
"16468",0.01,"no_binding",-6.64385618977472
"16469",0.01,"no_binding",-6.64385618977472
"16470",0.01,"no_binding",-6.64385618977472
"16471",0.01,"no_binding",-6.64385618977472
"16472",0.01,"no_binding",-6.64385618977472
"16473",0.01,"no_binding",-6.64385618977472
"16474",0.01,"no_binding",-6.64385618977472
"16475",0.01,"no_binding",-6.64385618977472
"16476",0.01,"no_binding",-6.64385618977472
"16477",0.01,"no_binding",-6.64385618977472
"16478",0.01,"no_binding",-6.64385618977472
"16479",0.01,"no_binding",-6.64385618977472
"16480",0.01,"no_binding",-6.64385618977472
"16481",0.01,"no_binding",-6.64385618977472
"16482",0.01,"no_binding",-6.64385618977472
"16483",0.01,"no_binding",-6.64385618977472
"16484",0.01,"no_binding",-6.64385618977472
"16485",0.01,"no_binding",-6.64385618977472
"16486",0.01,"no_binding",-6.64385618977472
"16487",0.01,"no_binding",-6.64385618977472
"16488",0.01,"no_binding",-6.64385618977472
"16489",0.01,"no_binding",-6.64385618977472
"16490",0.01,"no_binding",-6.64385618977472
"16491",0.01,"no_binding",-6.64385618977472
"16492",0.01,"no_binding",-6.64385618977472
"16493",0.01,"no_binding",-6.64385618977472
"16494",0.01,"no_binding",-6.64385618977472
"16495",0.01,"no_binding",-6.64385618977472
"16496",0.01,"no_binding",-6.64385618977472
"16497",0.01,"no_binding",-6.64385618977472
"16498",0.01,"no_binding",-6.64385618977472
"16499",0.01,"no_binding",-6.64385618977472
"16500",0.01,"no_binding",-6.64385618977472
"16501",0.01,"no_binding",-6.64385618977472
"16502",0.01,"no_binding",-6.64385618977472
"16503",0.01,"no_binding",-6.64385618977472
"16504",0.01,"no_binding",-6.64385618977472
"16505",0.01,"no_binding",-6.64385618977472
"16506",0.01,"no_binding",-6.64385618977472
"16507",0.01,"no_binding",-6.64385618977472
"16508",0.01,"no_binding",-6.64385618977472
"16509",0.01,"no_binding",-6.64385618977472
"16510",0.01,"no_binding",-6.64385618977472
"16511",0.01,"no_binding",-6.64385618977472
"16512",0.01,"no_binding",-6.64385618977472
"16513",0.01,"no_binding",-6.64385618977472
"16514",0.01,"no_binding",-6.64385618977472
"16515",0.01,"no_binding",-6.64385618977472
"16516",0.01,"no_binding",-6.64385618977472
"16517",0.01,"no_binding",-6.64385618977472
"16518",0.01,"no_binding",-6.64385618977472
"16519",0.01,"no_binding",-6.64385618977472
"16520",0.01,"no_binding",-6.64385618977472
"16521",0.01,"no_binding",-6.64385618977472
"16522",0.01,"no_binding",-6.64385618977472
"16523",0.01,"no_binding",-6.64385618977472
"16524",0.01,"no_binding",-6.64385618977472
"16525",0.01,"no_binding",-6.64385618977472
"16526",0.01,"no_binding",-6.64385618977472
"16527",0.01,"no_binding",-6.64385618977472
"16528",0.01,"no_binding",-6.64385618977472
"16529",0.01,"no_binding",-6.64385618977472
"16530",0.01,"no_binding",-6.64385618977472
"16531",0.01,"no_binding",-6.64385618977472
"16532",0.01,"no_binding",-6.64385618977472
"16533",0.01,"no_binding",-6.64385618977472
"16534",0.01,"no_binding",-6.64385618977472
"16535",0.01,"no_binding",-6.64385618977472
"16536",0.01,"no_binding",-6.64385618977472
"16537",0.01,"no_binding",-6.64385618977472
"16538",0.01,"no_binding",-6.64385618977472
"16539",0.01,"no_binding",-6.64385618977472
"16540",0.01,"no_binding",-6.64385618977472
"16541",0.01,"no_binding",-6.64385618977472
"16542",0.01,"no_binding",-6.64385618977472
"16543",0.01,"no_binding",-6.64385618977472
"16544",0.01,"no_binding",-6.64385618977472
"16545",0.01,"no_binding",-6.64385618977472
"16546",0.01,"no_binding",-6.64385618977472
"16547",0.01,"no_binding",-6.64385618977472
"16548",0.01,"no_binding",-6.64385618977472
"16549",0.01,"no_binding",-6.64385618977472
"16550",0.01,"no_binding",-6.64385618977472
"16551",0.01,"no_binding",-6.64385618977472
"16552",0.01,"no_binding",-6.64385618977472
"16553",0.01,"no_binding",-6.64385618977472
"16554",0.01,"no_binding",-6.64385618977472
"16555",0.01,"no_binding",-6.64385618977472
"16556",0.01,"no_binding",-6.64385618977472
"16557",0.01,"no_binding",-6.64385618977472
"16558",0.01,"no_binding",-6.64385618977472
"16559",0.01,"no_binding",-6.64385618977472
"16560",0.01,"no_binding",-6.64385618977472
"16561",0.01,"no_binding",-6.64385618977472
"16562",0.01,"no_binding",-6.64385618977472
"16563",0.01,"no_binding",-6.64385618977472
"16564",0.01,"no_binding",-6.64385618977472
"16565",0.01,"no_binding",-6.64385618977472
"16566",0.01,"no_binding",-6.64385618977472
"16567",0.01,"no_binding",-6.64385618977472
"16568",0.01,"no_binding",-6.64385618977472
"16569",0.01,"no_binding",-6.64385618977472
"16570",0.01,"no_binding",-6.64385618977472
"16571",0.01,"no_binding",-6.64385618977472
"16572",0.01,"no_binding",-6.64385618977472
"16573",0.01,"no_binding",-6.64385618977472
"16574",0.01,"no_binding",-6.64385618977472
"16575",0.01,"no_binding",-6.64385618977472
"16576",0.01,"no_binding",-6.64385618977472
"16577",0.01,"no_binding",-6.64385618977472
"16578",0.01,"no_binding",-6.64385618977472
"16579",0.01,"no_binding",-6.64385618977472
"16580",0.01,"no_binding",-6.64385618977472
"16581",0.01,"no_binding",-6.64385618977472
"16582",0.01,"no_binding",-6.64385618977472
"16583",0.01,"no_binding",-6.64385618977472
"16584",0.01,"no_binding",-6.64385618977472
"16585",0.01,"no_binding",-6.64385618977472
"16586",0.01,"no_binding",-6.64385618977472
"16587",0.01,"no_binding",-6.64385618977472
"16588",0.01,"no_binding",-6.64385618977472
"16589",0.01,"no_binding",-6.64385618977472
"16590",0.01,"no_binding",-6.64385618977472
"16591",0.01,"no_binding",-6.64385618977472
"16592",0.01,"no_binding",-6.64385618977472
"16593",0.01,"no_binding",-6.64385618977472
"16594",0.01,"no_binding",-6.64385618977472
"16595",0.01,"no_binding",-6.64385618977472
"16596",0.01,"no_binding",-6.64385618977472
"16597",0.01,"no_binding",-6.64385618977472
"16598",0.01,"no_binding",-6.64385618977472
"16599",0.01,"no_binding",-6.64385618977472
"16600",0.01,"no_binding",-6.64385618977472
"16601",0.01,"no_binding",-6.64385618977472
"16602",0.01,"no_binding",-6.64385618977472
"16603",0.01,"no_binding",-6.64385618977472
"16604",0.01,"no_binding",-6.64385618977472
"16605",0.01,"no_binding",-6.64385618977472
"16606",0.01,"no_binding",-6.64385618977472
"16607",0.01,"no_binding",-6.64385618977472
"16608",0.01,"no_binding",-6.64385618977472
"16609",0.01,"no_binding",-6.64385618977472
"16610",0.01,"no_binding",-6.64385618977472
"16611",0.01,"no_binding",-6.64385618977472
"16612",0.01,"no_binding",-6.64385618977472
"16613",0.01,"no_binding",-6.64385618977472
"16614",0.01,"no_binding",-6.64385618977472
"16615",0.01,"no_binding",-6.64385618977472
"16616",0.01,"no_binding",-6.64385618977472
"16617",0.01,"no_binding",-6.64385618977472
"16618",0.01,"no_binding",-6.64385618977472
"16619",0.01,"no_binding",-6.64385618977472
"16620",0.01,"no_binding",-6.64385618977472
"16621",0.01,"no_binding",-6.64385618977472
"16622",0.01,"no_binding",-6.64385618977472
"16623",0.01,"no_binding",-6.64385618977472
"16624",0.01,"no_binding",-6.64385618977472
"16625",0.01,"no_binding",-6.64385618977472
"16626",0.01,"no_binding",-6.64385618977472
"16627",0.01,"no_binding",-6.64385618977472
"16628",0.01,"no_binding",-6.64385618977472
"16629",0.01,"no_binding",-6.64385618977472
"16630",0.01,"no_binding",-6.64385618977472
"16631",0.01,"no_binding",-6.64385618977472
"16632",0.01,"no_binding",-6.64385618977472
"16633",0.01,"no_binding",-6.64385618977472
"16634",0.01,"no_binding",-6.64385618977472
"16635",0.01,"no_binding",-6.64385618977472
"16636",0.01,"no_binding",-6.64385618977472
"16637",0.01,"no_binding",-6.64385618977472
"16638",0.01,"no_binding",-6.64385618977472
"16639",0.01,"no_binding",-6.64385618977472
"16640",0.01,"no_binding",-6.64385618977472
"16641",0.01,"no_binding",-6.64385618977472
"16642",0.01,"no_binding",-6.64385618977472
"16643",0.01,"no_binding",-6.64385618977472
"16644",0.01,"no_binding",-6.64385618977472
"16645",0.01,"no_binding",-6.64385618977472
"16646",0.01,"no_binding",-6.64385618977472
"16647",0.01,"no_binding",-6.64385618977472
"16648",0.01,"no_binding",-6.64385618977472
"16649",0.01,"no_binding",-6.64385618977472
"16650",0.01,"no_binding",-6.64385618977472
"16651",0.01,"no_binding",-6.64385618977472
"16652",0.01,"no_binding",-6.64385618977472
"16653",0.01,"no_binding",-6.64385618977472
"16654",0.01,"no_binding",-6.64385618977472
"16655",0.01,"no_binding",-6.64385618977472
"16656",0.01,"no_binding",-6.64385618977472
"16657",0.01,"no_binding",-6.64385618977472
"16658",0.01,"no_binding",-6.64385618977472
"16659",0.01,"no_binding",-6.64385618977472
"16660",0.01,"no_binding",-6.64385618977472
"16661",0.01,"no_binding",-6.64385618977472
"16662",0.01,"no_binding",-6.64385618977472
"16663",0.01,"no_binding",-6.64385618977472
"16664",0.01,"no_binding",-6.64385618977472
"16665",0.01,"no_binding",-6.64385618977472
"16666",0.01,"no_binding",-6.64385618977472
"16667",0.01,"no_binding",-6.64385618977472
"16668",0.01,"no_binding",-6.64385618977472
"16669",0.01,"no_binding",-6.64385618977472
"16670",0.01,"no_binding",-6.64385618977472
"16671",0.01,"no_binding",-6.64385618977472
"16672",0.01,"no_binding",-6.64385618977472
"16673",0.01,"no_binding",-6.64385618977472
"16674",0.01,"no_binding",-6.64385618977472
"16675",0.01,"no_binding",-6.64385618977472
"16676",0.01,"no_binding",-6.64385618977472
"16677",0.01,"no_binding",-6.64385618977472
"16678",0.01,"no_binding",-6.64385618977472
"16679",0.01,"no_binding",-6.64385618977472
"16680",0.01,"no_binding",-6.64385618977472
"16681",0.01,"no_binding",-6.64385618977472
"16682",0.01,"no_binding",-6.64385618977472
"16683",0.01,"no_binding",-6.64385618977472
"16684",0.01,"no_binding",-6.64385618977472
"16685",0.01,"no_binding",-6.64385618977472
"16686",0.01,"no_binding",-6.64385618977472
"16687",0.01,"no_binding",-6.64385618977472
"16688",0.01,"no_binding",-6.64385618977472
"16689",0.01,"no_binding",-6.64385618977472
"16690",0.01,"no_binding",-6.64385618977472
"16691",0.01,"no_binding",-6.64385618977472
"16692",0.01,"no_binding",-6.64385618977472
"16693",0.01,"no_binding",-6.64385618977472
"16694",0.01,"no_binding",-6.64385618977472
"16695",0.01,"no_binding",-6.64385618977472
"16696",0.01,"no_binding",-6.64385618977472
"16697",0.01,"no_binding",-6.64385618977472
"16698",0.01,"no_binding",-6.64385618977472
"16699",0.01,"no_binding",-6.64385618977472
"16700",0.01,"no_binding",-6.64385618977472
"16701",0.01,"no_binding",-6.64385618977472
"16702",0.01,"no_binding",-6.64385618977472
"16703",0.01,"no_binding",-6.64385618977472
"16704",0.01,"no_binding",-6.64385618977472
"16705",0.01,"no_binding",-6.64385618977472
"16706",0.01,"no_binding",-6.64385618977472
"16707",0.01,"no_binding",-6.64385618977472
"16708",0.01,"no_binding",-6.64385618977472
"16709",0.01,"no_binding",-6.64385618977472
"16710",0.01,"no_binding",-6.64385618977472
"16711",0.01,"no_binding",-6.64385618977472
"16712",0.01,"no_binding",-6.64385618977472
"16713",0.01,"no_binding",-6.64385618977472
"16714",0.01,"no_binding",-6.64385618977472
"16715",0.01,"no_binding",-6.64385618977472
"16716",0.01,"no_binding",-6.64385618977472
"16717",0.01,"no_binding",-6.64385618977472
"16718",0.01,"no_binding",-6.64385618977472
"16719",0.01,"no_binding",-6.64385618977472
"16720",0.01,"no_binding",-6.64385618977472
"16721",0.01,"no_binding",-6.64385618977472
"16722",0.01,"no_binding",-6.64385618977472
"16723",0.01,"no_binding",-6.64385618977472
"16724",0.01,"no_binding",-6.64385618977472
"16725",0.01,"no_binding",-6.64385618977472
"16726",0.01,"no_binding",-6.64385618977472
"16727",0.01,"no_binding",-6.64385618977472
"16728",0.01,"no_binding",-6.64385618977472
"16729",0.01,"no_binding",-6.64385618977472
"16730",0.01,"no_binding",-6.64385618977472
"16731",0.01,"no_binding",-6.64385618977472
"16732",0.01,"no_binding",-6.64385618977472
"16733",0.01,"no_binding",-6.64385618977472
"16734",0.01,"no_binding",-6.64385618977472
"16735",0.01,"no_binding",-6.64385618977472
"16736",0.01,"no_binding",-6.64385618977472
"16737",0.01,"no_binding",-6.64385618977472
"16738",0.01,"no_binding",-6.64385618977472
"16739",0.01,"no_binding",-6.64385618977472
"16740",0.01,"no_binding",-6.64385618977472
"16741",0.01,"no_binding",-6.64385618977472
"16742",0.01,"no_binding",-6.64385618977472
"16743",0.01,"no_binding",-6.64385618977472
"16744",0.01,"no_binding",-6.64385618977472
"16745",0.01,"no_binding",-6.64385618977472
"16746",0.01,"no_binding",-6.64385618977472
"16747",0.01,"no_binding",-6.64385618977472
"16748",0.01,"no_binding",-6.64385618977472
"16749",0.01,"no_binding",-6.64385618977472
"16750",0.01,"no_binding",-6.64385618977472
"16751",0.01,"no_binding",-6.64385618977472
"16752",0.01,"no_binding",-6.64385618977472
"16753",0.01,"no_binding",-6.64385618977472
"16754",0.01,"no_binding",-6.64385618977472
"16755",0.01,"no_binding",-6.64385618977472
"16756",0.01,"no_binding",-6.64385618977472
"16757",0.01,"no_binding",-6.64385618977472
"16758",0.01,"no_binding",-6.64385618977472
"16759",0.01,"no_binding",-6.64385618977472
"16760",0.01,"no_binding",-6.64385618977472
"16761",0.01,"no_binding",-6.64385618977472
"16762",0.01,"no_binding",-6.64385618977472
"16763",0.01,"no_binding",-6.64385618977472
"16764",0.01,"no_binding",-6.64385618977472
"16765",0.01,"no_binding",-6.64385618977472
"16766",0.01,"no_binding",-6.64385618977472
"16767",0.01,"no_binding",-6.64385618977472
"16768",0.01,"no_binding",-6.64385618977472
"16769",0.01,"no_binding",-6.64385618977472
"16770",0.01,"no_binding",-6.64385618977472
"16771",0.01,"no_binding",-6.64385618977472
"16772",0.01,"no_binding",-6.64385618977472
"16773",0.01,"no_binding",-6.64385618977472
"16774",0.01,"no_binding",-6.64385618977472
"16775",0.01,"no_binding",-6.64385618977472
"16776",0.01,"no_binding",-6.64385618977472
"16777",0.01,"no_binding",-6.64385618977472
"16778",0.01,"no_binding",-6.64385618977472
"16779",0.01,"no_binding",-6.64385618977472
"16780",0.01,"no_binding",-6.64385618977472
"16781",0.01,"no_binding",-6.64385618977472
"16782",0.01,"no_binding",-6.64385618977472
"16783",0.01,"no_binding",-6.64385618977472
"16784",0.01,"no_binding",-6.64385618977472
"16785",0.01,"no_binding",-6.64385618977472
"16786",0.01,"no_binding",-6.64385618977472
"16787",0.01,"no_binding",-6.64385618977472
"16788",0.01,"no_binding",-6.64385618977472
"16789",0.01,"no_binding",-6.64385618977472
"16790",0.01,"no_binding",-6.64385618977472
"16791",0.01,"no_binding",-6.64385618977472
"16792",0.01,"no_binding",-6.64385618977472
"16793",0.01,"no_binding",-6.64385618977472
"16794",0.01,"no_binding",-6.64385618977472
"16795",0.01,"no_binding",-6.64385618977472
"16796",0.01,"no_binding",-6.64385618977472
"16797",0.01,"no_binding",-6.64385618977472
"16798",0.01,"no_binding",-6.64385618977472
"16799",0.01,"no_binding",-6.64385618977472
"16800",0.01,"no_binding",-6.64385618977472
"16801",0.01,"no_binding",-6.64385618977472
"16802",0.01,"no_binding",-6.64385618977472
"16803",0.01,"no_binding",-6.64385618977472
"16804",0.01,"no_binding",-6.64385618977472
"16805",0.01,"no_binding",-6.64385618977472
"16806",0.01,"no_binding",-6.64385618977472
"16807",0.01,"no_binding",-6.64385618977472
"16808",0.01,"no_binding",-6.64385618977472
"16809",0.01,"no_binding",-6.64385618977472
"16810",0.01,"no_binding",-6.64385618977472
"16811",0.01,"no_binding",-6.64385618977472
"16812",0.01,"no_binding",-6.64385618977472
"16813",0.01,"no_binding",-6.64385618977472
"16814",0.01,"no_binding",-6.64385618977472
"16815",0.01,"no_binding",-6.64385618977472
"16816",0.01,"no_binding",-6.64385618977472
"16817",0.01,"no_binding",-6.64385618977472
"16818",0.01,"no_binding",-6.64385618977472
"16819",0.01,"no_binding",-6.64385618977472
"16820",0.01,"no_binding",-6.64385618977472
"16821",0.01,"no_binding",-6.64385618977472
"16822",0.01,"no_binding",-6.64385618977472
"16823",0.01,"no_binding",-6.64385618977472
"16824",0.01,"no_binding",-6.64385618977472
"16825",0.01,"no_binding",-6.64385618977472
"16826",0.01,"no_binding",-6.64385618977472
"16827",0.01,"no_binding",-6.64385618977472
"16828",0.01,"no_binding",-6.64385618977472
"16829",0.01,"no_binding",-6.64385618977472
"16830",0.01,"no_binding",-6.64385618977472
"16831",0.01,"no_binding",-6.64385618977472
"16832",0.01,"no_binding",-6.64385618977472
"16833",0.01,"no_binding",-6.64385618977472
"16834",0.01,"no_binding",-6.64385618977472
"16835",0.01,"no_binding",-6.64385618977472
"16836",0.01,"no_binding",-6.64385618977472
"16837",0.01,"no_binding",-6.64385618977472
"16838",0.01,"no_binding",-6.64385618977472
"16839",0.01,"no_binding",-6.64385618977472
"16840",0.01,"no_binding",-6.64385618977472
"16841",0.01,"no_binding",-6.64385618977472
"16842",0.01,"no_binding",-6.64385618977472
"16843",0.01,"no_binding",-6.64385618977472
